ID	title	year	runtime	rating	votes	budget	opening_weekend_usa	gross_usa	worldwide_gross	genres
tt0466893	Margaret	2011	150	6.4	14967	14000000	7525	46495	564864	Drama
tt0466909	The Omen	2006	110	5.5	54453	25000000	16026496	54607383	119498909	Horror,Thriller
tt0467110	Underdog	2007	84	4.7	18632	n/a	11585121	43760605	65270477	Action,Adventure,Comedy
tt0467197	Max Payne	2008	100	5.4	118740	35000000	17639849	40689393	85416905	Action,Crime,Drama
tt0467200	The Other Boleyn Girl	2008	115	6.7	98545	35000000	8203061	26814957	77716017	Biography,Drama,History
tt0467406	Juno	2007	96	7.4	472225	7500000	413869	143495265	231411584	Comedy,Drama
tt0468094	The Road to Guantanamo	2006	95	7.4	10957	n/a	61138	326876	1513033	Documentary,Drama,War
tt0468489	Half Nelson	2006	106	7.2	81321	700000	53983	2697938	4660481	Drama
tt0468492	The Host	2006	120	7.0	88891	n/a	320000	2201923	89433436	Action,Drama,Horror
tt0468526	Old Joy	2006	76	6.7	5644	300000	3310	255923	301047	Drama
tt0468536	Prey	2007	92	4.7	7401	n/a	n/a	n/a	3643492	Adventure,Drama,Horror
tt0468565	Tsotsi	2005	94	7.2	26959	3000000	76324	2912606	9879971	Crime,Drama
tt0468569	The Dark Knight	2008	152	9.0	2135578	185000000	158411483	535234033	1004934033	Action,Crime,Drama
tt0468644	Love Is All	2007	110	7.0	7218	n/a	n/a	n/a	14537889	Comedy,Romance
tt0468704	Deiji	2006	110	7.5	5516	n/a	n/a	n/a	9988300	Drama,Romance
tt0469021	Alan Partridge	2013	90	6.9	28418	n/a	12664	153426	9727099	Action,Comedy,Crime
tt0469184	Shanghai Kiss	2007	106	6.6	5092	n/a	n/a	n/a	n/a	Comedy,Drama,Romance
tt0469263	The Astronaut Farmer	2006	104	6.3	21492	13000000	4454319	11003643	11130889	Adventure,Drama,Sci-Fi
tt0469318	Dark Country	2009	88	5.3	4319	4000000	n/a	n/a	1146422	Crime,Mystery,Thriller
tt0469494	There Will Be Blood	2007	158	8.1	475589	25000000	190739	40222514	76181545	Drama
tt0469623	Things We Lost in the Fire	2007	118	7.2	26877	16000000	1561949	3287315	8547733	Drama
tt0469641	World Trade Center	2006	129	5.9	75061	65000000	18730762	70278893	162970240	Drama,History,Thriller
tt0469754	The Boss of It All	2006	99	6.7	10508	n/a	7855	51548	3111395	Comedy
tt0469849	Too Beautiful	2005	97	2.9	4543	n/a	n/a	n/a	903391	Comedy
tt0469903	The Express	2008	130	7.3	18932	40000000	4562675	9793406	9808124	Biography,Drama,Sport
tt0470000	Wicked Little Things	2006	94	5.1	7763	n/a	2482000	321875	392287	Drama,Fantasy,Horror
tt0470055	Open Water 2: Adrift	2006	95	5.1	16647	n/a	n/a	n/a	6816129	Adventure,Drama,Horror
tt0470705	Bug	2006	102	6.1	31690	4000000	3245556	7025810	8095658	Drama,Thriller
tt0470752	Ex Machina	2014	108	7.7	436633	15000000	237264	25442958	36869414	Drama,Mystery,Sci-Fi
tt0470765	For Your Consideration	2006	86	6.3	13295	12000000	372012	5549923	5925637	Comedy
tt0470833	Keloglan vs. the Black Prince	2006	105	1.6	9042	n/a	n/a	n/a	4812527	Comedy
tt0470883	Magic Carpet Ride	2005	106	7.4	27251	n/a	n/a	n/a	14188490	Comedy,Drama
tt0471030	Red Road	2006	113	6.8	11599	n/a	17009	154892	1128345	Drama,Mystery,Thriller
tt0471041	The Tournament	2009	95	6.1	33262	8000000	n/a	n/a	493459	Action,Thriller
tt0471042	Tower Heist	2011	104	6.2	127027	75000000	24025190	78046570	152930623	Action,Comedy,Crime
tt0471571	Athadu	2005	172	8.3	10848	n/a	n/a	n/a	n/a	Action,Thriller
tt0472033	9	2009	79	7.1	127590	30000000	10740446	31749894	48428063	Action,Adventure,Animation
tt0472043	Apocalypto	2006	139	7.8	274846	40000000	15005604	50866635	120654337	Action,Adventure,Drama
tt0472062	Charlie Wilson's War	2007	102	7.0	102585	75000000	9656250	66661095	118475221	Biography,Comedy,Drama
tt0472071	Death Defying Acts	2007	97	5.8	9401	20000000	3561	5665	8396245	Drama,History,Romance
tt0472160	Penelope	2006	104	6.7	58088	15000000	3802144	10011996	21156270	Comedy,Fantasy,Romance
tt0472181	The Smurfs	2011	103	5.4	79057	110000000	35611637	142614158	563749323	Adventure,Animation,Comedy
tt0472198	Notorious	2009	122	6.7	38879	20000000	20497596	36843682	44371751	Biography,Crime,Drama
tt0472268	The Flying Scotsman	2006	96	7.1	4879	n/a	78337	171817	1258900	Drama,Sport
tt0472399	The Mechanic	2011	93	6.6	143860	40000000	11422006	29121498	76129642	Action,Thriller
tt0472458	Dumplings	2004	91	6.7	8298	n/a	n/a	n/a	763552	Drama,Horror
tt0472582	2:37	2006	95	6.8	6808	n/a	n/a	n/a	446125	Drama
tt0473024	Crossover	2006	95	2.1	8884	5800000	3767567	7009668	7009668	Action,Sport
tt0473075	Prince of Persia: The Sands of Time	2010	116	6.6	259662	200000000	30095259	90759676	336365676	Action,Fantasy
tt0473107	Wal-Mart: The High Cost of Low Price	2005	98	6.8	4344	1500000	n/a	n/a	47197	Documentary
tt0473188	Bobby Z	2007	97	5.9	13625	22000000	n/a	n/a	413454	Action,Crime,Thriller
tt0473267	Solstice	2008	91	5.4	5755	n/a	n/a	n/a	2657010	Horror,Mystery
tt0473308	Waitress	2007	108	7.0	42170	1500000	92034	19074800	22179430	Comedy,Drama,Romance
tt0473310	Ram Gopal Varma's Indian Flames	2007	171	1.7	6426	n/a	n/a	n/a	2041140	Action,Adventure,Comedy
tt0473333	The Backwoods	2006	97	5.7	5109	n/a	n/a	n/a	123913	Drama,Horror,Thriller
tt0473356	The Flock	2007	105	5.7	10713	35000000	n/a	n/a	7124755	Crime,Drama,Mystery
tt0473360	Goal II: Living the Dream	2007	115	5.9	30135	10000000	150098	225067	7864905	Adventure,Drama,Sport
tt0473367	Jaane Tu... Ya Jaane Na	2008	155	7.5	23750	n/a	205203	604037	19852786	Comedy,Drama,Romance
tt0473444	Curse of the Golden Flower	2006	111	7.0	40727	45000000	184000	6566773	78568977	Action,Drama,Romance
tt0473488	A Guide to Recognizing Your Saints	2006	100	7.0	24244	n/a	94784	517809	2035468	Crime,Drama
tt0473514	Mulberry St	2006	84	5.6	5472	60000	512000	97182	97182	Horror,Sci-Fi,Thriller
tt0473705	State of Play	2009	127	7.1	129151	n/a	14071280	37017955	87812371	Crime,Drama,Mystery
tt0473709	The TV Set	2006	88	6.5	5382	n/a	34531	265198	265198	Comedy,Drama
tt0473753	Angel-A	2005	91	7.1	30552	n/a	29727	202647	9995168	Comedy,Drama,Fantasy
tt0475169	13 Tzameti	2005	93	7.4	16262	n/a	10805	121390	795223	Crime,Drama,Horror
tt0475276	United 93	2006	111	7.5	94268	15000000	11478360	31483450	76286096	Drama,History,Thriller
tt0475290	Hail, Caesar!	2016	106	6.3	114320	22000000	11355225	30498085	63647656	Comedy,Drama,Music
tt0475355	Pride	2007	104	6.1	5990	n/a	3533300	7057600	7094650	Drama,Sport
tt0475380	Scenes of a Sexual Nature	2006	91	6.0	4857	n/a	n/a	n/a	429931	Comedy,Drama,Romance
tt0475394	Smokin' Aces	2006	109	6.7	132714	17000000	14638755	35787686	57103895	Action,Crime,Drama
tt0475723	Shinobi: Heart Under Blade	2005	107	6.9	11857	n/a	n/a	n/a	11987868	Action,Drama,Fantasy
tt0475783	Welcome to Dongmakgol	2005	133	7.7	6255	n/a	n/a	n/a	32065527	Comedy,Drama,War
tt0475937	The Abandoned	2006	99	5.6	12134	n/a	2482000	1653012	4529892	Horror,Mystery,Thriller
tt0475944	The Covenant	2006	97	5.3	45005	20000000	8852458	23380495	37597471	Action,Adventure,Fantasy
tt0475984	Mister Lonely	2007	112	6.5	7068	9500000	16769	167396	407674	Comedy,Drama
tt0476527	Bluffmaster!	2005	137	6.6	5326	n/a	160385	718956	n/a	Comedy,Crime,Drama
tt0476643	The Bubble	2006	90	7.3	5190	1500000	38882	157121	1029926	Comedy,Drama,Romance
tt0476680	Naruto the Movie: Ninja Clash in the Land of Snow	2004	113	6.7	4882	n/a	n/a	n/a	11141307	Action,Adventure,Animation
tt0476735	My Father and My Son	2005	108	8.3	70819	n/a	n/a	n/a	18612999	Drama,Family
tt0476805	Malamaal Weekly	2006	137	6.9	4903	n/a	75556	204612	754009	Comedy,Drama,Romance
tt0476884	Taxi No. 9 2 11: Nau Do Gyarah	2006	116	7.2	8722	n/a	102466	292794	292794	Comedy,Drama,Thriller
tt0476958	Amusement	2008	85	4.9	10773	10000000	n/a	n/a	170255	Action,Comedy,Crime
tt0476964	The Brave One	2007	122	6.7	56295	70000000	13471488	36793804	69787394	Action,Crime,Drama
tt0476991	Were the World Mine	2008	95	6.9	5069	n/a	864	123789	123789	Adventure,Comedy,Fantasy
tt0476995	Firehouse Dog	2007	111	5.5	5379	n/a	3838916	13932383	17299151	Action,Comedy,Family
tt0477051	Norbit	2007	102	4.0	64403	60000000	34195434	95673607	159313561	Comedy,Romance
tt0477071	Premonition	2007	96	5.9	70283	20000000	17558689	47852604	84297309	Drama,Fantasy,Mystery
tt0477078	Rocket Science	2007	101	6.6	12624	6000000	58536	714943	763578	Comedy,Drama
tt0477080	Unstoppable	2010	98	6.7	175726	100000000	22688457	81562942	167805466	Action,Thriller
tt0477095	Starter for 10	2006	92	6.7	20940	n/a	37141	216839	1730047	Comedy,Drama,Romance
tt0477139	Wristcutters: A Love Story	2006	88	7.3	51771	1000000	42808	446165	454026	Comedy,Drama,Fantasy
tt0477302	Extremely Loud & Incredibly Close	2011	129	6.9	94176	40000000	72348	31847881	55247881	Adventure,Drama,Mystery
tt0477347	Night at the Museum	2006	108	6.4	293681	110000000	30433781	250863268	574480841	Adventure,Comedy,Family
tt0477348	No Country for Old Men	2007	122	8.1	786703	25000000	1202000	74283625	171627166	Crime,Drama,Thriller
tt0478024	SPL: Kill Zone	2005	93	7.0	10739	n/a	n/a	n/a	954211	Action,Crime,Thriller
tt0478049	The U.S. vs. John Lennon	2006	99	7.4	5172	n/a	69143	1109146	1408065	Biography,Documentary,Music
tt0478087	21	2008	123	6.8	217038	35000000	24105943	81159365	157927340	Crime,Drama,History
tt0478134	In the Valley of Elah	2007	121	7.1	66609	n/a	133557	6777741	29541790	Crime,Drama,Mystery
tt0478209	Metal: A Headbanger's Journey	2005	96	8.1	11221	1300000	n/a	n/a	5095	Documentary,Music
tt0478304	The Tree of Life	2011	139	6.8	158897	32000000	372920	13303319	54303319	Drama,Fantasy
tt0478311	Knocked Up	2007	129	6.9	336424	30000000	30690990	148768917	219076518	Comedy,Romance
tt0478724	I Do: How to Get Married and Stay Single	2006	90	6.7	5543	n/a	n/a	n/a	30178449	Comedy,Romance
tt0478813	The Trap	2007	106	7.9	8287	n/a	n/a	n/a	276664	Crime,Drama,Thriller
tt0478829	Vitus	2006	100	7.6	4555	2500000	5722	187480	6079556	Drama,Music
tt0478970	Ant-Man	2015	117	7.3	523639	130000000	57225526	180202163	519311965	Action,Adventure,Comedy
tt0478988	The Call of Cthulhu	2005	47	7.2	7366	50000	n/a	n/a	n/a	Fantasy,Horror,Mystery
tt0479143	Rocky Balboa	2006	102	7.1	194395	24000000	12158168	70270943	155721132	Drama,Sport
tt0479162	Special	2006	81	6.9	5213	1000000	3232	7202	14967	Comedy,Drama,Sci-Fi
tt0479289	The Go-Getter	2007	93	6.6	4913	n/a	11931	11931	11931	Comedy,Drama
tt0479468	Gonzo: The Life and Work of Dr. Hunter S. Thompson	2008	120	7.7	7215	n/a	191942	1252100	1491958	Biography,Documentary,Music
tt0479500	Nancy Drew	2007	99	5.9	18494	20000000	6832318	25612520	30666930	Comedy,Crime,Family
tt0479519	Promise Me This	2007	137	7.0	5931	n/a	n/a	n/a	2043351	Comedy,Romance
tt0479528	Rogue	2007	99	6.2	26211	n/a	7711	10452	4623570	Action,Adventure,Drama
tt0479537	Seraphim Falls	2006	115	6.7	28113	18000000	155560	418296	1220058	Action,Drama,Thriller
tt0479647	Bon Cop Bad Cop	2006	116	6.8	11350	n/a	1433259	12665721	12735126	Action,Comedy,Crime
tt0479651	Dasavatharam	2008	189	7.1	8076	n/a	n/a	n/a	16356962	Action,Adventure,Sci-Fi
tt0479751	Sivaji	2007	188	7.5	16203	n/a	n/a	n/a	5871620	Action,Drama,Thriller
tt0479884	Crank	2006	88	6.9	224991	12000000	10457367	27838408	42931041	Action,Crime,Thriller
tt0479952	Madagascar: Escape 2 Africa	2008	89	6.6	189911	150000000	63106589	180010950	603900354	Adventure,Animation,Comedy
tt0479968	One Missed Call	2008	87	4.0	29922	20000000	12511473	26890041	45847751	Horror,Mystery
tt0479997	Season of the Witch	2011	95	5.4	87019	40000000	10612375	24827228	91627228	Action,Adventure,Fantasy
tt0480011	Closure	2007	80	5.6	6484	n/a	n/a	n/a	381203	Crime,Drama,Horror
tt0480025	This Is England	2006	101	7.7	111304	n/a	18430	329379	8481254	Crime,Drama
tt0480239	Atlas Shrugged: Part I	2011	97	5.7	12688	20000000	1677000	4627375	4627375	Drama,Mystery,Sci-Fi
tt0480242	Dan in Real Life	2007	98	6.7	94725	25000000	11809445	47642963	68380495	Comedy,Drama,Romance
tt0480249	I Am Legend	2007	101	7.2	646724	150000000	77211321	256393010	585349010	Drama,Sci-Fi,Thriller
tt0480255	The Losers	2010	97	6.3	86430	25000000	9406348	23591432	29379723	Action,Adventure,Crime
tt0480269	Interview	2007	84	6.8	12977	n/a	41016	416951	1469644	Drama
tt0480271	Van Wilder 2: The Rise of Taj	2006	97	4.9	21575	n/a	2313372	4300645	6086508	Comedy,Romance
tt0480669	Timecrimes	2007	92	7.2	53522	2600000	4351	39127	553198	Horror,Mystery,Sci-Fi
tt0480687	Hall Pass	2011	105	5.8	115318	36000000	13535374	45060734	83160734	Comedy,Romance
tt0481141	No Reservations	2007	104	6.3	67595	28000000	11704357	43107979	92601050	Comedy,Drama,Romance
tt0481369	The Number 23	2007	98	6.4	186631	30000000	15107000	35193167	77566815	Crime,Mystery,Thriller
tt0481499	The Croods	2013	98	7.2	180388	135000000	43639736	187168425	587204668	Action,Adventure,Animation
tt0481536	Harold & Kumar Escape from Guantanamo Bay	2008	104	6.6	126299	12000000	14908404	38108728	43494280	Adventure,Comedy
tt0481797	Youth Without Youth	2007	124	6.3	12532	5000000	28550	244397	2624759	Drama,Fantasy,Mystery
tt0482088	Priceless	2006	106	7.0	29484	n/a	116308	2165188	28041861	Comedy,Romance
tt0482463	Bella	2006	91	7.2	10169	3300000	1328448	8070537	12083296	Drama,Romance
tt0482527	It's a Boy Girl Thing	2006	95	6.3	37766	15500000	848	848	7385679	Comedy,Fantasy,Romance
tt0482546	Miss Potter	2006	88	6.9	26931	30000000	9653	3005605	35078241	Biography,Drama
tt0482571	The Prestige	2006	130	8.5	1095732	40000000	14801808	53089891	109676311	Drama,Mystery,Sci-Fi
tt0482572	Pride and Glory	2008	130	6.6	57554	30000000	6262396	15740721	31148328	Crime,Drama,Thriller
tt0482599	Shutter	2008	85	5.2	31149	8000000	10447559	25928550	47879410	Horror,Mystery,Thriller
tt0482603	Space Chimps	2008	81	4.5	10277	37000000	7181374	30105968	64884277	Adventure,Animation,Comedy
tt0482606	The Strangers	2008	86	6.2	112315	9000000	20997985	52597610	82391145	Horror,Mystery,Thriller
tt0482629	The Ultimate Gift	2006	114	7.3	16751	n/a	1200000	3438735	3438735	Drama,Family,Romance
tt0482930	Dragon Tiger Gate	2006	94	6.2	6184	n/a	n/a	n/a	8830435	Action,Drama,Fantasy
tt0483607	Doomsday	2008	108	6.0	69977	30000000	4926565	11008770	22211426	Action,Sci-Fi,Thriller
tt0483726	Man of the Year	2006	115	6.2	30803	20000000	12299380	37327390	41237648	Comedy,Drama,Romance
tt0483756	Nobel Son	2007	110	6.3	5477	4000000	333912	540382	550782	Comedy,Crime,Drama
tt0484090	Alone	2007	105	6.5	4793	n/a	n/a	n/a	9559978	Drama,Horror,Thriller
tt0484111	The Good Night	2007	93	5.8	8072	15000000	12377	22441	508084	Comedy,Drama,Fantasy
tt0484562	The Seeker: The Dark Is Rising	2007	99	4.8	14380	45000000	3745315	8794452	31400740	Adventure,Drama,Family
tt0484740	Love in the Time of Cholera	2007	139	6.4	21522	45000000	1915000	4607608	31337584	Drama,Romance
tt0484877	Wedding Daze	2006	90	5.6	14664	n/a	n/a	n/a	11690796	Comedy,Romance
tt0485241	Don't Worry, I'm Fine	2006	92	7.4	9470	n/a	n/a	n/a	6334790	Drama
tt0485272	Salaam-E-Ishq	2007	216	5.1	4948	n/a	949000	1852050	12552605	Comedy,Drama,Musical
tt0485323	Fullmetal Alchemist the Movie: Conqueror of Shamballa	2005	105	7.4	9926	n/a	n/a	n/a	10197984	Action,Adventure,Animation
tt0485510	Killing the Shadows	2006	135	7.5	9514	3500000	n/a	n/a	3004541	Comedy,Drama,History
tt0485601	The Secret of Kells	2009	71	7.6	28896	8000000	39826	676775	739454	Adventure,Animation,Family
tt0485851	The Air I Breathe	2007	95	6.8	32971	10000000	19487	25775	2602098	Crime,Drama,Thriller
tt0485947	Mr. Nobody	2009	141	7.8	202119	47000000	1612	3622	3549016	Drama,Fantasy,Romance
tt0485976	Rob-B-Hood	2006	136	6.6	12302	16800000	n/a	n/a	21836580	Action,Comedy,Crime
tt0485985	Red Tails	2012	125	5.9	32167	58000000	18782154	49876377	50365377	Action,Drama,History
tt0486028	Thr3e	2006	101	5.0	4311	2400000	740000	1008849	1420418	Drama,Horror,Mystery
tt0486051	Wind Chill	2007	91	5.8	20910	6000000	20146	36804	285060	Drama,Horror,Thriller
tt0486358	Jesus Camp	2006	84	7.4	25534	n/a	17659	902544	1013596	Documentary
tt0486551	Beerfest	2006	110	6.3	61780	17500000	7031228	19185184	20387597	Comedy
tt0486576	Fantastic 4: Rise of the Silver Surfer	2007	92	5.6	242324	130000000	58051684	131921738	289047763	Action,Adventure,Fantasy
tt0486578	First Sunday	2008	96	4.5	9143	n/a	17714821	37931869	38804615	Comedy,Crime,Drama
tt0486583	Fred Claus	2007	116	5.6	37583	100000000	18515473	72006777	97838349	Comedy,Family,Fantasy
tt0486640	Postal	2007	100	4.4	21772	15000000	n/a	n/a	146741	Action,Comedy,Crime
tt0486655	Stardust	2007	127	7.6	242227	70000000	9169779	38634938	135560026	Adventure,Family,Fantasy
tt0486674	What Just Happened	2008	104	5.6	25733	25000000	192508	1090947	6759057	Comedy,Drama
tt0486708	Maskeli Besler: Intikam Pesinde	2005	89	4.2	4360	n/a	n/a	n/a	n/a	Comedy,Crime
tt0486822	Disturbia	2007	105	6.8	210229	20000000	22224982	80209692	117760134	Crime,Drama,Mystery
tt0486946	Wild Hogs	2007	100	5.8	110477	n/a	39699023	168273550	253625427	Action,Adventure,Comedy
tt0487271	Wo ist Fred?	2006	107	6.3	5326	n/a	n/a	n/a	6942312	Comedy,Romance,Sport
tt0487419	The Secret of the Grain	2007	151	7.4	6517	n/a	9850	86356	169998	Drama
tt0487503	The Page Turner	2006	85	7.0	6625	n/a	18844	209659	9284852	Drama,Music,Thriller
tt0487928	Dante 01	2008	82	4.9	5551	n/a	n/a	n/a	476875	Sci-Fi,Thriller
tt0488085	Big Nothing	2006	86	6.8	28686	8000000	n/a	n/a	662081	Comedy,Crime,Thriller
tt0488120	Fracture	2007	113	7.2	173548	n/a	11180000	39015018	91354215	Crime,Drama,Thriller
tt0488414	Omkara	2006	155	8.1	17615	n/a	427400	1244576	16466144	Action,Crime,Drama
tt0488478	12	2007	159	7.7	13356	4000000	12042	125120	7537453	Crime,Drama,Thriller
tt0488539	Farce of the Penguins	2006	80	4.1	4617	n/a	n/a	n/a	4597	Animation,Comedy
tt0488604	The Oxford Murders	2008	104	6.1	26344	10000000	1191	4803	17646627	Crime,Mystery,Thriller
tt0488658	Unaccompanied Minors	2006	90	5.3	9819	25000000	5815474	16655224	21949214	Adventure,Comedy,Family
tt0488798	Welcome	2007	159	6.8	16030	n/a	n/a	n/a	31203567	Comedy,Romance
tt0488905	The Banishment	2007	157	7.6	6837	n/a	n/a	n/a	641101	Drama,Romance
tt0488988	Chapter 27	2007	84	5.7	9982	n/a	13910	56215	187488	Biography,Crime,Drama
tt0489037	Who Killed the Electric Car?	2006	92	7.7	11925	1000000	45138	1678874	1764304	Documentary
tt0489049	Fanboys	2009	90	6.6	54733	3900000	171533	688529	960828	Adventure,Comedy,Drama
tt0489099	Jumper	2008	88	6.1	275886	85000000	27354808	80172128	222231186	Action,Adventure,Sci-Fi
tt0489235	My Name Is Bruce	2007	84	6.2	23087	1500000	16432	173066	173066	Comedy,Fantasy,Horror
tt0489237	The Nanny Diaries	2007	106	6.2	54196	20000000	7480927	25930652	47738099	Comedy,Drama,Romance
tt0489270	Saw III	2006	108	6.2	169393	10000000	33610391	80238724	164874275	Horror,Mystery,Thriller
tt0489281	Stop-Loss	2008	112	6.4	19226	25000000	4555117	10915744	11207130	Drama,War
tt0489282	Strange Wilderness	2008	87	5.3	20286	20000000	3001719	6575282	6964734	Adventure,Comedy
tt0489327	Venus	2006	95	7.1	12069	n/a	35604	3347411	7321309	Comedy,Drama,Romance
tt0489458	Drained	2006	112	7.4	4359	n/a	n/a	n/a	786460	Comedy,Drama
tt0489664	Shattered	2007	95	6.7	29322	20000000	n/a	n/a	7651640	Crime,Drama,Mystery
tt0490076	All the Boys Love Mandy Lane	2006	90	5.5	30070	750000	n/a	n/a	1893697	Horror
tt0490084	Because I Said So	2007	102	5.7	36154	n/a	13122865	42674040	69485490	Comedy,Romance
tt0490086	Big Stan	2007	105	6.2	39780	10000000	n/a	n/a	8742330	Action,Comedy
tt0490166	London to Brighton	2006	85	6.9	7961	n/a	6700	6700	449681	Crime,Drama,Thriller
tt0490181	Mutant Chronicles	2008	111	5.2	25156	25000000	4724	6820	2131057	Action,Adventure,Sci-Fi
tt0490196	Phat Girlz	2006	99	3.2	8553	3000000	3109924	7061128	7403491	Comedy
tt0490204	Reign Over Me	2007	124	7.4	90663	20000000	7460690	19661987	22222308	Drama
tt0490210	Sarkar Raj	2008	125	6.8	6801	n/a	642523	1009065	17722998	Crime,Drama
tt0490215	Silence	2016	161	7.1	88958	46000000	130880	7100177	23737523	Drama,History
tt0490579	Dedication	2007	95	6.7	6577	n/a	23832	92853	407511	Comedy,Drama,Romance
tt0491152	Something Borrowed	2011	112	5.9	55206	35000000	13945368	39046489	60183821	Comedy,Drama,Romance
tt0491175	Suburbicon	2017	105	5.7	34044	25000000	2840246	5775178	12751667	Comedy,Crime,Drama
tt0491203	Tulip Fever	2017	105	6.2	16206	25000000	1158017	2455635	8381715	Drama,History,Romance
tt0491244	Election 2	2006	93	7.4	5311	n/a	10811	55758	1836534	Crime,Drama,Thriller
tt0491747	Away from Her	2006	110	7.5	20748	n/a	114628	4571521	9194283	Drama
tt0492044	The Haunting in Connecticut	2009	92	5.9	57268	10000000	23004765	55389516	99279998	Drama,Horror,Mystery
tt0492389	Furry Vengeance	2010	92	3.8	14981	35000000	6627564	17630465	36300523	Comedy,Family
tt0492486	Shrooms	2007	84	4.7	15492	n/a	1849	2863	4998560	Comedy,Horror,Mystery
tt0492619	The Foot Fist Way	2006	85	6.3	10818	n/a	36391	234286	245292	Comedy
tt0492784	Strange Circus	2005	108	7.0	4710	n/a	n/a	n/a	n/a	Drama,Horror,Mystery
tt0492835	The King and the Clown	2005	119	7.4	4752	n/a	n/a	n/a	74539870	Drama,History
tt0492931	The 11th Hour	2007	95	7.3	5461	n/a	60853	707343	985207	Documentary
tt0492956	The Game Plan	2007	110	6.1	54892	22000000	22950971	90648202	147880543	Comedy,Family,Sport
tt0493247	Origin: Spirits of the Past	2006	95	6.5	4304	n/a	n/a	n/a	1052	Animation,Drama,Romance
tt0493264	Valley of the Wolves: Iraq	2006	122	5.8	16275	8300000	n/a	n/a	23465471	Action,Drama,War
tt0493405	CHIPS	2017	100	6.0	38711	25000000	7722802	18600152	26800152	Action,Comedy,Crime
tt0493430	Jackass Number Two	2006	92	7.0	63760	11500000	29002002	72778712	84618532	Action,Comedy,Documentary
tt0493459	This Film Is Not Yet Rated	2006	98	7.5	26907	n/a	30664	306845	347240	Documentary
tt0493464	Wanted	2008	110	6.7	345895	75000000	50927085	134508551	341432090	Action,Crime,Fantasy
tt0493949	Ramona and Beezus	2010	103	6.5	16374	15000000	7810481	26167002	27293743	Comedy,Drama,Family
tt0494222	Eagle vs Shark	2007	88	6.8	21243	n/a	20361	221846	1298037	Comedy,Romance
tt0494224	End of the Line	2007	95	5.9	4421	n/a	n/a	n/a	n/a	Horror,Thriller
tt0494238	Inkheart	2008	106	6.1	70273	60000000	7601379	17303424	62450361	Adventure,Family,Fantasy
tt0494271	The Unknown Woman	2006	118	7.4	12935	n/a	5701	152114	6863633	Drama,Mystery,Thriller
tt0494277	Strictly Sexual	2008	100	6.3	4931	n/a	n/a	n/a	n/a	Comedy,Drama,Romance
tt0494290	Vivah	2006	160	6.6	8302	n/a	n/a	n/a	15670219	Drama,Family,Musical
tt0494501	The Class of Chaos 3,5	2005	98	2.8	6835	n/a	n/a	n/a	11247345	Comedy,Thriller
tt0494652	Welcome Home, Roscoe Jenkins	2008	114	5.5	12759	35000000	16207730	42436517	43650785	Comedy,Romance
tt0494834	Silk	2007	107	5.9	10577	20000000	126537	1103075	7965682	Drama,Romance
tt0494864	Tenderness	2009	101	5.5	7353	n/a	n/a	n/a	311101	Crime,Drama,Thriller
tt0495032	Gangster	2006	123	7.1	4910	n/a	n/a	n/a	n/a	Action,Crime,Drama
tt0495034	Golmaal: Fun Unlimited	2006	150	7.4	13630	n/a	n/a	n/a	350948	Action,Comedy,Drama
tt0495596	Tales from Earthsea	2006	115	6.5	29353	n/a	20614	48658	68673762	Adventure,Animation,Fantasy
tt0496436	White Noise 2: The Light	2007	99	5.7	12322	10000000	n/a	n/a	8521208	Drama,Fantasy,Horror
tt0496634	The Countess	2009	98	6.2	7404	8500000	n/a	n/a	784522	Biography,Drama,History
tt0496806	Ocean's Thirteen	2007	122	6.9	302953	85000000	36133403	117154724	311312624	Crime,Thriller
tt0497116	An Inconvenient Truth	2006	96	7.4	78215	1500000	281330	24146161	49749351	Documentary,News
tt0497137	I'm a Cyborg, But That's OK	2006	105	7.1	21643	n/a	n/a	n/a	4642401	Comedy,Drama,Romance
tt0497323	Anamorph	2007	107	5.5	8742	n/a	3120	6950	674839	Crime,Horror,Thriller
tt0497465	Vicky Cristina Barcelona	2008	96	7.1	231081	15500000	3755575	23216709	96409300	Comedy,Drama,Romance
tt0497972	Sex and Death 101	2007	117	6.0	10380	5000000	13516	23624	1229330	Comedy,Drama,Fantasy
tt0497986	Time	2006	97	7.2	11266	n/a	4630	14742	n/a	Drama,Mystery,Romance
tt0498097	Climates	2006	98	7.2	10372	n/a	9665	119958	1385085	Drama,Romance
tt0498311	Re-cycle	2006	108	6.1	4646	n/a	n/a	n/a	2263016	Fantasy,Horror,Mystery
tt0498353	Hostel: Part II	2007	94	5.5	81723	10200000	8203391	17609452	35619521	Horror
tt0498380	Letters from Iwo Jima	2006	141	7.9	147987	19000000	89097	13756082	68673228	Action,Adventure,Drama
tt0498381	Rings	2017	102	4.5	35251	25000000	13002632	27793018	83080890	Drama,Horror,Mystery
tt0498399	We Own the Night	2007	117	6.8	81392	21000000	10826287	28563179	54926886	Crime,Drama,Thriller
tt0499262	Takva: A Man's Fear of God	2006	96	7.5	10971	n/a	n/a	n/a	2040826	Drama
tt0499375	Guru	2007	166	7.7	20422	n/a	760000	2096000	24108727	Biography,Drama
tt0499448	The Chronicles of Narnia: Prince Caspian	2008	150	6.5	183096	225000000	55034805	141621490	419665568	Action,Adventure,Family
tt0499537	Offside	2006	93	7.3	6983	2500	18003	180530	551169	Comedy,Drama,Sport
